Source,Target,Weight
"6","9",10
"6","27",8
"6","16",20
"6","24",17
"6","21",5
"6","11",10
"6","23",2
"6","26",3
"6","1",1
"6","10",4
"6","25",6
"17","2",14
"17","3",5
"17","7",8
"17","8",11
"17","15",6
"17","18",13
"17","22",7
"17","6",7
"17","20",11
"17","27",3
"17","16",5
"17","24",17
"17","11",6
"17","23",2
"17","10",2
"17","25",1
"20","2",2
"20","3",6
"20","5",2
"20","7",4
"20","8",2
"20","15",1
"20","18",4
"20","22",4
"20","6",9
"20","17",6
"20","11",5
"20","23",1
"20","24",5
"20","27",2
"20","16",6
"20","21",2
"13","3",5
"13","5",3
